id,carat,price,product_url,ring_description,ring_metal,metal_quality,diamond_shape,ring_setting,cut,cut_nom,clarity,clarity_nom,color,color_nom,ring_title,product_type,image_url,image_url2,image_url3,merchant_title,mrch_id,votes,local_merchant_flag,priority_score,merchant_city,prod_name_raw
302,0.9,6180,http://shop.kenanddanadesign.com//collections/engagement-rings/products/aurora-diamonds,"The Aurora is our sculptural take on a traditional engagement ring. It features a unique wave-like band that elegantly contours the finger in your choice of recycled metal. A brilliant conflict-free diamond sits atop the band in a classic 4-prong setting. In this design, we sprinkled some diamond accents along the band for a little extra sparkle. Also available in blue sapphire and yellow sapphire. Pairs beautifully with the Sati wedding band, the Bliss wedding band, the Flora wedding band, and the Selene wedding band. Handmade in NYC.
",White Gold,White Gold,Round,Pave,Ideal Cut,5,SI1,2,H,3,Aurora - Diamonds,Engagement Ring,cdn.shopify.com/s/files/1/0014/2922/products/Unique-Engagement-Rings-Aurora-Diamonds-F_1.jpg?v=1396918388,cdn.shopify.com/s/files/1/0014/2922/products/Unique-engagement-rings-Aurora-Diamonds-16.jpg?v=1396918388,cdn.shopify.com/s/files/1/0014/2922/products/Unique-Engagement-Rings-Aurora-Diamonds-sS.jpg?v=1396918388,Ken & Dana,1,1,1,2,3,NA
303,1,7400,http://shop.kenanddanadesign.com//collections/engagement-rings/products/aurora-diamonds,"The Aurora is our sculptural take on a traditional engagement ring. It features a unique wave-like band that elegantly contours the finger in your choice of recycled metal. A brilliant conflict-free diamond sits atop the band in a classic 4-prong setting. In this design, we sprinkled some diamond accents along the band for a little extra sparkle. Also available in blue sapphire and yellow sapphire. Pairs beautifully with the Sati wedding band, the Bliss wedding band, the Flora wedding band, and the Selene wedding band. Handmade in NYC.
",White Gold,White Gold,Round,Pave,Ideal Cut,5,SI1,2,H,3,Aurora - Diamonds,Engagement Ring,cdn.shopify.com/s/files/1/0014/2922/products/Unique-Engagement-Rings-Aurora-Diamonds-F_1.jpg?v=1396918388,cdn.shopify.com/s/files/1/0014/2922/products/Unique-engagement-rings-Aurora-Diamonds-16.jpg?v=1396918388,cdn.shopify.com/s/files/1/0014/2922/products/Unique-Engagement-Rings-Aurora-Diamonds-sS.jpg?v=1396918388,Ken & Dana,1,1,1,2,3,NA
304,1.25,9450,http://shop.kenanddanadesign.com//collections/engagement-rings/products/aurora-diamonds,"The Aurora is our sculptural take on a traditional engagement ring. It features a unique wave-like band that elegantly contours the finger in your choice of recycled metal. A brilliant conflict-free diamond sits atop the band in a classic 4-prong setting. In this design, we sprinkled some diamond accents along the band for a little extra sparkle. Also available in blue sapphire and yellow sapphire. Pairs beautifully with the Sati wedding band, the Bliss wedding band, the Flora wedding band, and the Selene wedding band. Handmade in NYC.
",White Gold,White Gold,Round,Pave,Ideal Cut,5,SI1,2,H,3,Aurora - Diamonds,Engagement Ring,cdn.shopify.com/s/files/1/0014/2922/products/Unique-Engagement-Rings-Aurora-Diamonds-F_1.jpg?v=1396918388,cdn.shopify.com/s/files/1/0014/2922/products/Unique-engagement-rings-Aurora-Diamonds-16.jpg?v=1396918388,cdn.shopify.com/s/files/1/0014/2922/products/Unique-Engagement-Rings-Aurora-Diamonds-sS.jpg?v=1396918388,Ken & Dana,1,1,1,2,3,NA
305,1.4,10610,http://shop.kenanddanadesign.com//collections/engagement-rings/products/aurora-diamonds,"The Aurora is our sculptural take on a traditional engagement ring. It features a unique wave-like band that elegantly contours the finger in your choice of recycled metal. A brilliant conflict-free diamond sits atop the band in a classic 4-prong setting. In this design, we sprinkled some diamond accents along the band for a little extra sparkle. Also available in blue sapphire and yellow sapphire. Pairs beautifully with the Sati wedding band, the Bliss wedding band, the Flora wedding band, and the Selene wedding band. Handmade in NYC.
",White Gold,White Gold,Round,Pave,Ideal Cut,5,SI1,2,H,3,Aurora - Diamonds,Engagement Ring,cdn.shopify.com/s/files/1/0014/2922/products/Unique-Engagement-Rings-Aurora-Diamonds-F_1.jpg?v=1396918388,cdn.shopify.com/s/files/1/0014/2922/products/Unique-engagement-rings-Aurora-Diamonds-16.jpg?v=1396918388,cdn.shopify.com/s/files/1/0014/2922/products/Unique-Engagement-Rings-Aurora-Diamonds-sS.jpg?v=1396918388,Ken & Dana,1,1,1,2,3,NA
306,1.5,13380,http://shop.kenanddanadesign.com//collections/engagement-rings/products/aurora-diamonds,"The Aurora is our sculptural take on a traditional engagement ring. It features a unique wave-like band that elegantly contours the finger in your choice of recycled metal. A brilliant conflict-free diamond sits atop the band in a classic 4-prong setting. In this design, we sprinkled some diamond accents along the band for a little extra sparkle. Also available in blue sapphire and yellow sapphire. Pairs beautifully with the Sati wedding band, the Bliss wedding band, the Flora wedding band, and the Selene wedding band. Handmade in NYC.
",White Gold,White Gold,Round,Pave,Ideal Cut,5,SI1,2,H,3,Aurora - Diamonds,Engagement Ring,cdn.shopify.com/s/files/1/0014/2922/products/Unique-Engagement-Rings-Aurora-Diamonds-F_1.jpg?v=1396918388,cdn.shopify.com/s/files/1/0014/2922/products/Unique-engagement-rings-Aurora-Diamonds-16.jpg?v=1396918388,cdn.shopify.com/s/files/1/0014/2922/products/Unique-Engagement-Rings-Aurora-Diamonds-sS.jpg?v=1396918388,Ken & Dana,1,1,1,2,3,NA
307,0.25,2240,http://shop.kenanddanadesign.com//collections/engagement-rings/products/aurora-diamonds,"The Aurora is our sculptural take on a traditional engagement ring. It features a unique wave-like band that elegantly contours the finger in your choice of recycled metal. A brilliant conflict-free diamond sits atop the band in a classic 4-prong setting. In this design, we sprinkled some diamond accents along the band for a little extra sparkle. Also available in blue sapphire and yellow sapphire. Pairs beautifully with the Sati wedding band, the Bliss wedding band, the Flora wedding band, and the Selene wedding band. Handmade in NYC.
",Gold,Gold,Round,Pave,Ideal Cut,5,SI1,2,H,3,Aurora - Diamonds,Engagement Ring,cdn.shopify.com/s/files/1/0014/2922/products/Unique-Engagement-Rings-Aurora-Diamonds-F_1.jpg?v=1396918388,cdn.shopify.com/s/files/1/0014/2922/products/Unique-engagement-rings-Aurora-Diamonds-16.jpg?v=1396918388,cdn.shopify.com/s/files/1/0014/2922/products/Unique-Engagement-Rings-Aurora-Diamonds-sS.jpg?v=1396918388,Ken & Dana,1,1,1,2,3,NA
308,0.5,3210,http://shop.kenanddanadesign.com//collections/engagement-rings/products/aurora-diamonds,"The Aurora is our sculptural take on a traditional engagement ring. It features a unique wave-like band that elegantly contours the finger in your choice of recycled metal. A brilliant conflict-free diamond sits atop the band in a classic 4-prong setting. In this design, we sprinkled some diamond accents along the band for a little extra sparkle. Also available in blue sapphire and yellow sapphire. Pairs beautifully with the Sati wedding band, the Bliss wedding band, the Flora wedding band, and the Selene wedding band. Handmade in NYC.
",Gold,Gold,Round,Pave,Ideal Cut,5,SI1,2,H,3,Aurora - Diamonds,Engagement Ring,cdn.shopify.com/s/files/1/0014/2922/products/Unique-Engagement-Rings-Aurora-Diamonds-F_1.jpg?v=1396918388,cdn.shopify.com/s/files/1/0014/2922/products/Unique-engagement-rings-Aurora-Diamonds-16.jpg?v=1396918388,cdn.shopify.com/s/files/1/0014/2922/products/Unique-Engagement-Rings-Aurora-Diamonds-sS.jpg?v=1396918388,Ken & Dana,1,1,1,2,3,NA
309,0.7,4340,http://shop.kenanddanadesign.com//collections/engagement-rings/products/aurora-diamonds,"The Aurora is our sculptural take on a traditional engagement ring. It features a unique wave-like band that elegantly contours the finger in your choice of recycled metal. A brilliant conflict-free diamond sits atop the band in a classic 4-prong setting. In this design, we sprinkled some diamond accents along the band for a little extra sparkle. Also available in blue sapphire and yellow sapphire. Pairs beautifully with the Sati wedding band, the Bliss wedding band, the Flora wedding band, and the Selene wedding band. Handmade in NYC.
",Gold,Gold,Round,Pave,Ideal Cut,5,SI1,2,H,3,Aurora - Diamonds,Engagement Ring,cdn.shopify.com/s/files/1/0014/2922/products/Unique-Engagement-Rings-Aurora-Diamonds-F_1.jpg?v=1396918388,cdn.shopify.com/s/files/1/0014/2922/products/Unique-engagement-rings-Aurora-Diamonds-16.jpg?v=1396918388,cdn.shopify.com/s/files/1/0014/2922/products/Unique-Engagement-Rings-Aurora-Diamonds-sS.jpg?v=1396918388,Ken & Dana,1,1,1,2,3,NA
310,0.9,6180,http://shop.kenanddanadesign.com//collections/engagement-rings/products/aurora-diamonds,"The Aurora is our sculptural take on a traditional engagement ring. It features a unique wave-like band that elegantly contours the finger in your choice of recycled metal. A brilliant conflict-free diamond sits atop the band in a classic 4-prong setting. In this design, we sprinkled some diamond accents along the band for a little extra sparkle. Also available in blue sapphire and yellow sapphire. Pairs beautifully with the Sati wedding band, the Bliss wedding band, the Flora wedding band, and the Selene wedding band. Handmade in NYC.
",Gold,Gold,Round,Pave,Ideal Cut,5,SI1,2,H,3,Aurora - Diamonds,Engagement Ring,cdn.shopify.com/s/files/1/0014/2922/products/Unique-Engagement-Rings-Aurora-Diamonds-F_1.jpg?v=1396918388,cdn.shopify.com/s/files/1/0014/2922/products/Unique-engagement-rings-Aurora-Diamonds-16.jpg?v=1396918388,cdn.shopify.com/s/files/1/0014/2922/products/Unique-Engagement-Rings-Aurora-Diamonds-sS.jpg?v=1396918388,Ken & Dana,1,1,1,2,3,NA
311,1,7400,http://shop.kenanddanadesign.com//collections/engagement-rings/products/aurora-diamonds,"The Aurora is our sculptural take on a traditional engagement ring. It features a unique wave-like band that elegantly contours the finger in your choice of recycled metal. A brilliant conflict-free diamond sits atop the band in a classic 4-prong setting. In this design, we sprinkled some diamond accents along the band for a little extra sparkle. Also available in blue sapphire and yellow sapphire. Pairs beautifully with the Sati wedding band, the Bliss wedding band, the Flora wedding band, and the Selene wedding band. Handmade in NYC.
",Gold,Gold,Round,Pave,Ideal Cut,5,SI1,2,H,3,Aurora - Diamonds,Engagement Ring,cdn.shopify.com/s/files/1/0014/2922/products/Unique-Engagement-Rings-Aurora-Diamonds-F_1.jpg?v=1396918388,cdn.shopify.com/s/files/1/0014/2922/products/Unique-engagement-rings-Aurora-Diamonds-16.jpg?v=1396918388,cdn.shopify.com/s/files/1/0014/2922/products/Unique-Engagement-Rings-Aurora-Diamonds-sS.jpg?v=1396918388,Ken & Dana,1,1,1,2,3,NA
312,1.25,9450,http://shop.kenanddanadesign.com//collections/engagement-rings/products/aurora-diamonds,"The Aurora is our sculptural take on a traditional engagement ring. It features a unique wave-like band that elegantly contours the finger in your choice of recycled metal. A brilliant conflict-free diamond sits atop the band in a classic 4-prong setting. In this design, we sprinkled some diamond accents along the band for a little extra sparkle. Also available in blue sapphire and yellow sapphire. Pairs beautifully with the Sati wedding band, the Bliss wedding band, the Flora wedding band, and the Selene wedding band. Handmade in NYC.
",Gold,Gold,Round,Pave,Ideal Cut,5,SI1,2,H,3,Aurora - Diamonds,Engagement Ring,cdn.shopify.com/s/files/1/0014/2922/products/Unique-Engagement-Rings-Aurora-Diamonds-F_1.jpg?v=1396918388,cdn.shopify.com/s/files/1/0014/2922/products/Unique-engagement-rings-Aurora-Diamonds-16.jpg?v=1396918388,cdn.shopify.com/s/files/1/0014/2922/products/Unique-Engagement-Rings-Aurora-Diamonds-sS.jpg?v=1396918388,Ken & Dana,1,1,1,2,3,NA
313,1.4,10610,http://shop.kenanddanadesign.com//collections/engagement-rings/products/aurora-diamonds,"The Aurora is our sculptural take on a traditional engagement ring. It features a unique wave-like band that elegantly contours the finger in your choice of recycled metal. A brilliant conflict-free diamond sits atop the band in a classic 4-prong setting. In this design, we sprinkled some diamond accents along the band for a little extra sparkle. Also available in blue sapphire and yellow sapphire. Pairs beautifully with the Sati wedding band, the Bliss wedding band, the Flora wedding band, and the Selene wedding band. Handmade in NYC.
",Gold,Gold,Round,Pave,Ideal Cut,5,SI1,2,H,3,Aurora - Diamonds,Engagement Ring,cdn.shopify.com/s/files/1/0014/2922/products/Unique-Engagement-Rings-Aurora-Diamonds-F_1.jpg?v=1396918388,cdn.shopify.com/s/files/1/0014/2922/products/Unique-engagement-rings-Aurora-Diamonds-16.jpg?v=1396918388,cdn.shopify.com/s/files/1/0014/2922/products/Unique-Engagement-Rings-Aurora-Diamonds-sS.jpg?v=1396918388,Ken & Dana,1,1,1,2,3,NA
314,1.5,13380,http://shop.kenanddanadesign.com//collections/engagement-rings/products/aurora-diamonds,"The Aurora is our sculptural take on a traditional engagement ring. It features a unique wave-like band that elegantly contours the finger in your choice of recycled metal. A brilliant conflict-free diamond sits atop the band in a classic 4-prong setting. In this design, we sprinkled some diamond accents along the band for a little extra sparkle. Also available in blue sapphire and yellow sapphire. Pairs beautifully with the Sati wedding band, the Bliss wedding band, the Flora wedding band, and the Selene wedding band. Handmade in NYC.
",Gold,Gold,Round,Pave,Ideal Cut,5,SI1,2,H,3,Aurora - Diamonds,Engagement Ring,cdn.shopify.com/s/files/1/0014/2922/products/Unique-Engagement-Rings-Aurora-Diamonds-F_1.jpg?v=1396918388,cdn.shopify.com/s/files/1/0014/2922/products/Unique-engagement-rings-Aurora-Diamonds-16.jpg?v=1396918388,cdn.shopify.com/s/files/1/0014/2922/products/Unique-Engagement-Rings-Aurora-Diamonds-sS.jpg?v=1396918388,Ken & Dana,1,1,1,2,3,NA
315,0.25,2585,http://shop.kenanddanadesign.com//collections/engagement-rings/products/aurora-diamonds,"The Aurora is our sculptural take on a traditional engagement ring. It features a unique wave-like band that elegantly contours the finger in your choice of recycled metal. A brilliant conflict-free diamond sits atop the band in a classic 4-prong setting. In this design, we sprinkled some diamond accents along the band for a little extra sparkle. Also available in blue sapphire and yellow sapphire. Pairs beautifully with the Sati wedding band, the Bliss wedding band, the Flora wedding band, and the Selene wedding band. Handmade in NYC.
",Platinum,Platinum,Round,Pave,Ideal Cut,5,SI1,2,H,3,Aurora - Diamonds,Engagement Ring,cdn.shopify.com/s/files/1/0014/2922/products/Unique-Engagement-Rings-Aurora-Diamonds-F_1.jpg?v=1396918388,cdn.shopify.com/s/files/1/0014/2922/products/Unique-engagement-rings-Aurora-Diamonds-16.jpg?v=1396918388,cdn.shopify.com/s/files/1/0014/2922/products/Unique-Engagement-Rings-Aurora-Diamonds-sS.jpg?v=1396918388,Ken & Dana,1,1,1,2,3,NA
316,0.5,3555,http://shop.kenanddanadesign.com//collections/engagement-rings/products/aurora-diamonds,"The Aurora is our sculptural take on a traditional engagement ring. It features a unique wave-like band that elegantly contours the finger in your choice of recycled metal. A brilliant conflict-free diamond sits atop the band in a classic 4-prong setting. In this design, we sprinkled some diamond accents along the band for a little extra sparkle. Also available in blue sapphire and yellow sapphire. Pairs beautifully with the Sati wedding band, the Bliss wedding band, the Flora wedding band, and the Selene wedding band. Handmade in NYC.
",Platinum,Platinum,Round,Pave,Ideal Cut,5,SI1,2,H,3,Aurora - Diamonds,Engagement Ring,cdn.shopify.com/s/files/1/0014/2922/products/Unique-Engagement-Rings-Aurora-Diamonds-F_1.jpg?v=1396918388,cdn.shopify.com/s/files/1/0014/2922/products/Unique-engagement-rings-Aurora-Diamonds-16.jpg?v=1396918388,cdn.shopify.com/s/files/1/0014/2922/products/Unique-Engagement-Rings-Aurora-Diamonds-sS.jpg?v=1396918388,Ken & Dana,1,1,1,2,3,NA
317,0.7,4685,http://shop.kenanddanadesign.com//collections/engagement-rings/products/aurora-diamonds,"The Aurora is our sculptural take on a traditional engagement ring. It features a unique wave-like band that elegantly contours the finger in your choice of recycled metal. A brilliant conflict-free diamond sits atop the band in a classic 4-prong setting. In this design, we sprinkled some diamond accents along the band for a little extra sparkle. Also available in blue sapphire and yellow sapphire. Pairs beautifully with the Sati wedding band, the Bliss wedding band, the Flora wedding band, and the Selene wedding band. Handmade in NYC.
",Platinum,Platinum,Round,Pave,Ideal Cut,5,SI1,2,H,3,Aurora - Diamonds,Engagement Ring,cdn.shopify.com/s/files/1/0014/2922/products/Unique-Engagement-Rings-Aurora-Diamonds-F_1.jpg?v=1396918388,cdn.shopify.com/s/files/1/0014/2922/products/Unique-engagement-rings-Aurora-Diamonds-16.jpg?v=1396918388,cdn.shopify.com/s/files/1/0014/2922/products/Unique-Engagement-Rings-Aurora-Diamonds-sS.jpg?v=1396918388,Ken & Dana,1,1,1,2,3,NA
